exp_number,method,batch_size_prop,batch_size,time,e_train_mae,e_train_rmse,e_train_rsq,f_train_mae,f_train_rmse,f_train_rsq,f_train_mean_cos,e_test_mae,e_test_rmse,e_test_rsq,f_test_mae,f_test_rmse,f_test_rsq,f_test_mean_cos
5,kmeans_sample,0.64,13824,53.15099585,0.003468446759830721,0.00456204536046359,0.9881928755910135,0.2183781466822964,0.31697806215599916,0.9273656492550214,0.9393572047952476,0.022693202586079493,0.07230500462110259,0.22451814154507677,0.9611562633517642,11.925840661732773,-0.004881732550799045,0.8382061579224357
5,cur_sample,0.64,13824,3704.740816481,0.002143713374422807,0.002750042629603932,0.9954433473922047,0.1201296647436387,0.17106351855835267,0.979383249748829,0.9809175054189445,0.011146589202639319,0.019056153846522005,0.821992199152057,0.2617420909199646,1.8001492368399155,0.27630248124119205,0.9439617822098142
5,simple_random_sample,0.99,21384,0.007700563,0.010910658172353866,0.01479466106377484,0.8860544288767154,0.6764684005872952,1.0319690108547712,0.5458187844356053,0.7142020837403673,0.05331355688394835,0.1291346013378947,0.03047289493356453,2.1555274257245745,18.4034297235749,0.009088250823870547,0.5785857323058178
5,kmeans_sample,0.99,21384,91.729687545,0.002368697293351858,0.003095726864814262,0.9944003205849121,0.14556576906729365,0.2113891829718839,0.9662001104166381,0.9706258912525237,0.015056761705601104,0.046108486776689266,0.41877998508988457,0.5431923768187075,7.013435538585867,0.03614226945966481,0.9087515679734867
5,cur_sample,0.99,21384,4606.893061102,0.0021330529884434767,0.002795227695643206,0.9954202440094693,0.12066625633360367,0.17595359349092507,0.9764208588163745,0.97969767611428,0.010994593561572372,0.025449750663727858,0.6940961004542844,0.3592395770082747,2.667445829534349,0.14800298944709145,0.9314870070839981
6,simple_random_sample,0.16,3456,0.000358654,0.002615022592180325,0.003352770651409926,0.9934561126995726,0.18165379080283145,0.24716049687205285,0.9542210840591117,0.9543696051172382,0.02851519935502253,0.12254791602370162,0.12047247121200333,1.2544289100446226,13.619636674007621,0.010871487261401414,0.8293889603370714
6,kmeans_sample,0.16,3456,27.880064665,0.002139910465183836,0.0027098171776980744,0.9955694429531285,0.15045691488295268,0.20355816555208825,0.9687153899186753,0.9663247310093614,0.01993658350064773,0.05728101527104737,0.29146164573976574,0.9528986719305175,8.553227341055564,0.01376698536298726,0.8505206209543624
6,cur_sample,0.16,3456,3537.005640331,0.00777931692186923,0.009888791276582622,0.9443091534112535,0.517174285449813,0.7169416959276138,0.7576146005099595,0.8052816743404412,0.042127439871321004,0.10152355998749385,0.06810776109949401,1.8200133245284216,20.48520131256076,-0.0030026373532581196,0.6766159154735847
6,simple_random_sample,0.32,6912,0.015556975,0.0020604686270663786,0.0026625654078845516,0.9959004500772576,0.13019142639213305,0.18330970504220245,0.9743970989492305,0.9763115655053353,0.015101811256187304,0.04536053696001068,0.45995357664319536,0.5269509151336013,6.170933397374079,0.035998020071783876,0.9133053620347595
6,kmeans_sample,0.32,6912,35.515358538,0.0022443217426237256,0.0029231836650017973,0.9949958707114122,0.14513876939978976,0.20175491858071706,0.9693845206024341,0.9694976748127316,0.014202306796282869,0.0340612337074495,0.58585191643366,0.5995195017068855,5.436874367899347,0.05108682130805875,0.891419324265427
